"      cube"

"Time      "	"ORIENT_REF_MARKER_euler_par_1.Q"	"ORIENT_REF_MARKER_euler_par_2.Q"	"ORIENT_REF_MARKER_euler_par_3.Q"	"ORIENT_REF_MARKER_euler_par_4.Q"	"REF_MARKER_acl_x.Q"	"REF_MARKER_acl_y.Q"	"REF_MARKER_acl_z.Q"	"REF_MARKER_angacl_x.Q"	"REF_MARKER_angacl_y.Q"	"REF_MARKER_angacl_z.Q"	"REF_MARKER_angvel_x.Q"	"REF_MARKER_angvel_y.Q"	"REF_MARKER_angvel_z.Q"	"REF_MARKER_force_x.Q"	"REF_MARKER_force_y.Q"	"REF_MARKER_force_z.Q"	"J4_f_x.Q  "	"J4_f_y.Q  "	"J4_f_z.Q  "	"J5_fx.Q   "	"J5_fy.Q   "	"J5_fz.Q   "	"J6_fx.Q   "	"J6_fy.Q   "	"J6_fz.Q   "	"SFORCE_1.FX"	"SFORCE_1.FY"	"SFORCE_1.FZ"
2.739726e+00	9.999935e-01	9.598628e-04	2.332702e-03	2.560096e-03	3.088185e-01	-4.380540e-03	-2.411672e-03	-7.855590e-03	-2.442883e-01	-9.319000e-03	-9.912486e-04	-5.136939e-02	-9.319000e-03	3.090907e+02	3.240503e+04	-3.214001e+04	3.090907e+02	3.240503e+04	-3.214001e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.686821e-14	-9.440280e-15	-4.590541e-17
2.755382e+00	9.999947e-01	9.522770e-04	1.909414e-03	2.444165e-03	2.614780e-01	-2.174226e-03	-1.926116e-03	-5.925544e-03	-1.735575e-01	-1.476147e-02	-1.079407e-03	-5.408663e-02	-1.476147e-02	2.332908e+02	3.241578e+04	-3.214815e+04	2.332908e+02	3.241578e+04	-3.214815e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.060646e-15	-1.679800e-18	4.961000e-15
2.771037e+00	9.999958e-01	9.442253e-04	1.473817e-03	2.289463e-03	2.091408e-01	-4.354939e-05	-1.399341e-03	-3.867195e-03	-1.007247e-01	-1.971286e-02	-1.135636e-03	-5.566362e-02	-1.971286e-02	1.502377e+02	3.242605e+04	-3.215566e+04	1.502377e+02	3.242605e+04	-3.215566e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.746919e-15	9.436920e-15	9.967905e-15
2.786693e+00	9.999968e-01	9.359612e-04	1.034906e-03	2.100690e-03	1.530423e-01	1.885469e-03	-8.083295e-04	-1.754702e-03	-2.729548e-02	-2.406508e-02	-1.159289e-03	-5.609103e-02	-2.406508e-02	6.185762e+01	3.243503e+04	-3.216182e+04	6.185762e+01	3.243503e+04	-3.216182e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.145238e-15	1.342177e-18	-1.294150e-19
2.802348e+00	9.999976e-01	9.277333e-04	6.015641e-04	1.883255e-03	9.448632e-02	3.507736e-03	-1.357578e-04	3.389105e-04	4.523803e-02	-2.772725e-02	-1.150812e-03	-5.538287e-02	-2.772725e-02	-2.982746e+01	3.244204e+04	-3.216602e+04	-2.982746e+01	3.244204e+04	-3.216602e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.703739e-14	-9.434236e-15	-9.968164e-15
2.818004e+00	9.999982e-01	9.197776e-04	1.823888e-04	1.643130e-03	3.481397e-02	4.746363e-03	6.270177e-04	2.345035e-03	1.154278e-01	-3.062753e-02	-1.111673e-03	-5.357583e-02	-3.062753e-02	-1.227479e+02	3.244658e+04	-3.216788e+04	-1.227479e+02	3.244658e+04	-3.216788e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.229715e-15	-8.931468e-19	-5.588099e-19
2.833659e+00	9.999986e-01	9.123111e-04	-2.144792e-04	1.386688e-03	-2.462923e-02	5.557417e-03	1.478002e-03	4.202327e-03	1.819002e-01	-3.271441e-02	-1.044233e-03	-5.072811e-02	-3.271441e-02	-2.148361e+02	3.244840e+04	-3.216719e+04	-2.148361e+02	3.244840e+04	-3.216719e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.577966e-15	9.432450e-15	9.967047e-15
2.849315e+00	9.999988e-01	9.055261e-04	-5.815110e-04	1.120542e-03	-8.252598e-02	5.931776e-03	2.403764e-03	5.858951e-03	2.433837e-01	-3.395749e-02	-9.516011e-04	-4.691782e-02	-3.395749e-02	-3.040769e+02	3.244747e+04	-3.216401e+04	-3.040769e+02	3.244747e+04	-3.216401e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.314237e-15	3.810343e-19	1.175693e-18
2.864971e+00	9.999988e-01	8.995863e-04	-9.119293e-04	8.513746e-04	-1.376186e-01	5.893990e-03	3.379830e-03	7.274111e-03	2.987347e-01	-3.434767e-02	-8.374690e-04	-4.224096e-02	-3.434767e-02	-3.885551e+02	3.244399e+04	-3.215861e+04	-3.885551e+02	3.244399e+04	-3.215861e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.720644e-14	-9.431688e-15	-9.964695e-15
2.880626e+00	9.999987e-01	8.946241e-04	-1.199830e-03	5.857749e-04	-1.887379e-01	5.498333e-03	4.372160e-03	8.418808e-03	3.469592e-01	-3.389679e-02	-7.059329e-04	-3.680911e-02	-3.389679e-02	-4.664996e+02	3.243840e+04	-3.215143e+04	-4.664996e+02	3.243840e+04	-3.215143e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.398770e-15	1.421704e-19	-1.674895e-18
2.896282e+00	9.999985e-01	8.907391e-04	-1.440284e-03	3.300817e-04	-2.348287e-01	4.822479e-03	5.339534e-03	9.275833e-03	3.872308e-01	-3.263677e-02	-5.613251e-04	-3.074678e-02	-3.263677e-02	-5.363217e+02	3.243126e+04	-3.214308e+04	-5.363217e+02	3.243126e+04	-3.214308e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.408899e-15	9.431972e-15	9.961345e-15
2.911937e+00	9.999983e-01	8.879979e-04	-1.629415e-03	9.023582e-05	-2.749714e-01	3.959442e-03	6.236575e-03	9.839081e-03	4.189036e-01	-3.061827e-02	-4.080557e-04	-2.418859e-02	-3.061827e-02	-5.966473e+02	3.242324e+04	-3.213426e+04	-5.966473e+02	3.242324e+04	-3.213426e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.483264e-15	-6.261575e-19	2.021461e-18
2.927593e+00	9.999980e-01	8.864349e-04	-1.764456e-03	-1.283523e-04	-3.083983e-01	3.008571e-03	7.017134e-03	1.011231e-02	4.415207e-01	-2.790894e-02	-2.504756e-04	-1.727632e-02	-2.790894e-02	-6.463416e+02	3.241508e+04	-3.212568e+04	-6.463416e+02	3.241508e+04	-3.212568e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.737543e-14	-9.433224e-15	-9.957302e-15
2.943249e+00	9.999979e-01	8.860535e-04	-1.843784e-03	-3.209197e-04	-3.345061e-01	2.066424e-03	7.637727e-03	1.010753e-02	4.548180e-01	-2.459137e-02	-9.276356e-05	-1.015588e-02	-2.459137e-02	-6.845266e+02	3.240746e+04	-3.211802e+04	-6.845266e+02	3.240746e+04	-3.211802e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.567795e-15	1.027060e-18	-2.194199e-18
2.958904e+00	9.999977e-01	8.868281e-04	-1.866922e-03	-4.834493e-04	-3.528639e-01	1.218339e-03	8.060755e-03	9.843184e-03	4.587241e-01	-2.076068e-02	6.116042e-05	-2.974301e-03	-2.076068e-02	-7.105920e+02	3.240101e+04	-3.211189e+04	-7.105920e+02	3.240101e+04	-3.211189e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.239837e-15	9.435279e-15	9.952914e-15
2.974560e+00	9.999977e-01	8.887067e-04	-1.834532e-03	-6.127474e-04	-3.632166e-01	5.314281e-04	8.257274e-03	9.342339e-03	4.533557e-01	-1.652192e-02	2.076965e-04	4.123227e-03	-1.652192e-02	-7.242003e+02	3.239619e+04	-3.210773e+04	-7.242003e+02	3.239619e+04	-3.210773e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.652315e-15	-1.311164e-18	2.186647e-18
2.990215e+00	9.999978e-01	8.916132e-04	-1.748374e-03	-7.065001e-04	-3.654859e-01	4.953323e-05	8.209122e-03	8.631051e-03	4.390107e-01	-1.198737e-02	3.436049e-04	1.099617e-02	-1.198737e-02	-7.252857e+02	3.239333e+04	-3.210583e+04	-7.252857e+02	3.239333e+04	-3.210583e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.754447e-14	-9.437901e-15	-9.948541e-15
3.005871e+00	9.999980e-01	8.954498e-04	-1.611251e-03	-7.633077e-04	-3.597669e-01	-2.094662e-04	7.910293e-03	7.737004e-03	4.161573e-01	-7.273685e-03	4.660286e-04	1.751131e-02	-7.273685e-03	-7.140492e+02	3.239256e+04	-3.210629e+04	-7.140492e+02	3.239256e+04	-3.210629e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.736810e-15	1.457376e-18	-2.006760e-18
3.021526e+00	9.999983e-01	9.000998e-04	-1.426930e-03	-7.826963e-04	-3.463234e-01	-2.538654e-04	7.367468e-03	6.688530e-03	3.854214e-01	-2.499019e-03	5.725058e-04	2.354526e-02	-2.499019e-03	-6.909489e+02	3.239382e+04	-3.210901e+04	-6.909489e+02	3.239382e+04	-3.210901e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.070846e-15	9.440816e-15	9.944527e-15
3.037182e+00	9.999986e-01	9.054306e-04	-1.200049e-03	-7.651074e-04	-3.255790e-01	-1.159278e-04	6.599706e-03	5.514013e-03	3.475716e-01	2.219800e-03	6.609765e-04	2.898665e-02	2.219800e-03	-6.566861e+02	3.239688e+04	-3.211370e+04	-6.566861e+02	3.239688e+04	-3.211370e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.821357e-15	-1.458450e-18	1.675554e-18
3.052838e+00	9.999989e-01	9.112958e-04	-9.360071e-04	-7.118657e-04	-2.981073e-01	1.524602e-04	5.637325e-03	4.241644e-03	3.035021e-01	6.770026e-03	7.297892e-04	3.373810e-02	6.770026e-03	-6.121887e+02	3.240134e+04	-3.211995e+04	-6.121887e+02	3.240134e+04	-3.211995e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.771356e-14	-9.443733e-15	-9.941176e-15
3.068493e+00	9.999992e-01	9.175384e-04	-6.408432e-04	-6.251265e-04	-2.646182e-01	4.858211e-04	4.520076e-03	2.899454e-03	2.542137e-01	1.104561e-02	7.777097e-04	3.771791e-02	1.104561e-02	-5.585894e+02	3.240673e+04	-3.212724e+04	-5.585894e+02	3.240673e+04	-3.212724e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.905848e-15	1.321017e-18	-1.224977e-18
3.084149e+00	9.999994e-01	9.239940e-04	-3.211011e-04	-5.078047e-04	-2.259422e-01	8.122156e-04	3.294728e-03	1.515526e-03	2.007933e-01	1.494961e-02	8.039359e-04	4.086140e-02	1.494961e-02	-4.972003e+02	3.241249e+04	-3.213496e+04	-4.972003e+02	3.241249e+04	-3.213496e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.901862e-15	9.446375e-15	9.938726e-15
3.099804e+00	9.999995e-01	9.304936e-04	1.631048e-05	-3.634859e-04	-1.830119e-01	1.060801e-03	2.012271e-03	1.182461e-04	1.443912e-01	1.839635e-02	8.081153e-04	4.312188e-02	1.839635e-02	-4.294845e+02	3.241807e+04	-3.214251e+04	-4.294845e+02	3.241807e+04	-3.214251e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.990371e-15	-1.064474e-18	6.951253e-19
3.115460e+00	9.999995e-01	9.368678e-04	3.642638e-04	-1.963244e-04	-1.368413e-01	1.169119e-03	7.249095e-04	-1.263486e-03	8.619781e-02	2.131324e-02	7.903658e-04	4.447132e-02	2.131324e-02	-3.570224e+02	3.242295e+04	-3.214935e+04	-3.570224e+02	3.242295e+04	-3.214935e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.788260e-14	-9.448503e-15	-9.937336e-15
3.131115e+00	9.999993e-01	9.429504e-04	7.155600e-04	-1.092813e-05	-8.850183e-02	1.089462e-03	-5.168985e-04	-2.600214e-03	2.741912e-02	2.364231e-02	7.512945e-04	4.490056e-02	2.364231e-02	-2.814757e+02	3.242670e+04	-3.215499e+04	-2.814757e+02	3.242670e+04	-3.215499e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.074908e-15	7.187390e-19	-1.309454e-19
3.146771e+00	9.999990e-01	9.485821e-04	1.063075e-03	1.877639e-04	-3.909771e-02	7.937377e-04	-1.667167e-03	-3.862097e-03	-3.074859e-02	2.534127e-02	6.920111e-04	4.441915e-02	2.534127e-02	-2.045493e+02	3.242902e+04	-3.215909e+04	-2.045493e+02	3.242902e+04	-3.215909e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.732790e-15	9.449941e-15	9.937074e-15
3.162427e+00	9.999985e-01	9.536153e-04	1.399903e-03	3.946101e-04	1.026019e-02	2.764299e-04	-2.686667e-03	-5.019326e-03	-8.714329e-02	2.638420e-02	6.141314e-04	4.305486e-02	2.638420e-02	-1.279507e+02	3.242974e+04	-3.216144e+04	-1.279507e+02	3.242974e+04	-3.216144e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.159379e-15	-3.210110e-19	-4.214615e-19
3.178082e+00	9.999979e-01	9.579180e-04	1.719490e-03	6.043964e-04	5.848081e-02	-4.445958e-04	-3.544622e-03	-6.042802e-03	-1.406612e-01	2.676180e-02	5.197666e-04	4.085272e-02	2.676180e-02	-5.335079e+01	3.242884e+04	-3.216199e+04	-5.335079e+01	3.242884e+04	-3.216199e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.805155e-14	-9.450583e-15	-9.937917e-15
3.193738e+00	9.999972e-01	9.613778e-04	2.015760e-03	8.119650e-04	1.045184e-01	-1.329473e-03	-4.219730e-03	-6.905020e-03	-1.902788e-01	2.648122e-02	4.114952e-04	3.787380e-02	2.648122e-02	1.765509e+01	3.242648e+04	-3.216084e+04	1.765509e+01	3.242648e+04	-3.216084e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.243958e-15	-8.817813e-20	9.186317e-19
3.209393e+00	9.999964e-01	9.639057e-04	2.283228e-03	1.012339e-03	1.473967e-01	-2.319738e-03	-4.700478e-03	-7.581120e-03	-2.350733e-01	2.556544e-02	2.923152e-04	3.419360e-02	2.556544e-02	8.358274e+01	3.242292e+04	-3.215824e+04	8.358274e+01	3.242292e+04	-3.215824e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.563631e-15	9.450407e-15	9.939754e-15
3.225049e+00	9.999956e-01	9.654388e-04	2.517099e-03	1.200838e-03	1.862301e-01	-3.343417e-03	-4.984785e-03	-8.050029e-03	-2.742393e-01	2.405235e-02	1.655764e-04	2.990023e-02	2.405235e-02	1.430912e+02	3.241853e+04	-3.215453e+04	1.430912e+02	3.241853e+04	-3.215453e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.328409e-15	4.691394e-19	-1.323245e-18
3.240705e+00	9.999949e-01	9.659432e-04	2.713350e-03	1.373186e-03	2.202428e-01	-4.321295e-03	-5.079082e-03	-8.295602e-03	-3.071030e-01	2.199336e-02	3.489284e-05	2.509236e-02	2.199336e-02	1.950098e+02	3.241377e+04	-3.215013e+04	1.950098e+02	3.241377e+04	-3.215013e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.822045e-14	-9.449468e-15	-9.942401e-15
3.256360e+00	9.999943e-01	9.654152e-04	2.868793e-03	1.525603e-03	2.487831e-01	-5.173807e-03	-4.996935e-03	-8.307675e-03	-3.331330e-01	1.945186e-02	-9.596112e-05	1.987697e-02	1.945186e-02	2.383604e+02	3.240908e+04	-3.214549e+04	2.383604e+02	3.240908e+04	-3.214549e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.412978e-15	-7.869055e-19	1.606947e-18
3.272016e+00	9.999937e-01	9.638817e-04	2.981128e-03	1.654884e-03	2.713356e-01	-5.827915e-03	-4.757402e-03	-8.082959e-03	-3.519471e-01	1.650130e-02	-2.231691e-04	1.436703e-02	1.650130e-02	2.723738e+02	3.240492e+04	-3.214106e+04	2.723738e+02	3.240492e+04	-3.214106e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.394494e-15	9.447895e-15	9.945615e-15
3.287671e+00	9.999933e-01	9.614000e-04	3.048961e-03	1.758466e-03	2.875281e-01	-6.223379e-03	-4.383255e-03	-7.625666e-03	-3.633162e-01	1.322322e-02	-3.429989e-04	8.679093e-03	1.322322e-02	2.965008e+02	3.240168e+04	-3.213723e+04	2.965008e+02	3.240168e+04	-3.213723e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.497469e-15	1.014363e-18	-1.752223e-18
3.303327e+00	9.999931e-01	9.580554e-04	3.071825e-03	1.834467e-03	2.971365e-01	-6.317902e-03	-3.899250e-03	-6.947829e-03	-3.671648e-01	9.705003e-03	-4.519321e-04	2.930894e-03	9.705003e-03	3.104179e+02	3.239966e+04	-3.213432e+04	3.104179e+02	3.239966e+04	-3.213432e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.838943e-14	-9.445866e-15	-9.949119e-15
3.318982e+00	9.999931e-01	9.539591e-04	3.050159e-03	1.881721e-03	3.000848e-01	-6.090715e-03	-3.330541e-03	-6.069246e-03	-3.635691e-01	6.037693e-03	-5.467900e-04	-2.761019e-03	6.037693e-03	3.140283e+02	3.239905e+04	-3.213255e+04	3.140283e+02	3.239905e+04	-3.213255e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.581979e-15	-1.134371e-18	1.753230e-18
3.334638e+00	9.999933e-01	9.492440e-04	2.985291e-03	1.899785e-03	2.964439e-01	-5.544361e-03	-2.701359e-03	-5.017030e-03	-3.527510e-01	2.313683e-03	-6.248499e-04	-8.283575e-03	2.313683e-03	3.074588e+02	3.239989e+04	-3.213200e+04	3.074588e+02	3.239989e+04	-3.213200e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.225473e-15	9.443597e-15	9.952626e-15
3.350294e+00	9.999936e-01	9.440605e-04	2.879387e-03	1.888934e-03	2.864258e-01	-4.704532e-03	-2.034015e-03	-3.824764e-03	-3.350717e-01	-1.375516e-03	-6.839454e-04	-1.352936e-02	-1.375516e-03	2.910517e+02	3.240213e+04	-3.213265e+04	2.910517e+02	3.240213e+04	-3.213265e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.666531e-15	1.140796e-18	-1.615670e-18
3.365949e+00	9.999941e-01	9.385708e-04	2.735393e-03	1.850134e-03	2.703766e-01	-3.618044e-03	-1.348235e-03	-2.531285e-03	-3.110211e-01	-4.941448e-03	-7.225449e-04	-1.839861e-02	-4.941448e-03	2.653539e+02	3.240557e+04	-3.213437e+04	2.653539e+02	3.240557e+04	-3.213437e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.855853e-14	-9.441315e-15	-9.955857e-15
3.381605e+00	9.999947e-01	9.329440e-04	2.556962e-03	1.785008e-03	2.487661e-01	-2.349137e-03	-6.608496e-04	-1.179157e-03	-2.812063e-01	-8.300757e-03	-7.398041e-04	-2.280110e-02	-8.300757e-03	2.311013e+02	3.240993e+04	-3.213693e+04	2.311013e+02	3.240993e+04	-3.213693e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.750993e-15	-1.038495e-18	1.355843e-18
3.397260e+00	9.999954e-01	9.273493e-04	2.348364e-03	1.695772e-03	2.221761e-01	-9.744389e-04	1.420790e-05	1.870799e-04	-2.463379e-01	-1.137708e-02	-7.355896e-04	-2.665770e-02	-1.137708e-02	1.892009e+02	3.241485e+04	-3.214002e+04	1.892009e+02	3.241485e+04	-3.214002e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.056550e-15	9.439238e-15	9.958569e-15
3.412916e+00	9.999961e-01	9.219515e-04	2.114392e-03	1.585177e-03	1.912859e-01	4.229468e-04	6.656522e-04	1.522798e-03	-2.072141e-01	-1.410272e-02	-7.104718e-04	-2.990179e-02	-1.410272e-02	1.407084e+02	3.241993e+04	-3.214329e+04	1.407084e+02	3.241993e+04	-3.214329e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.835570e-15	8.423508e-19	-9.989979e-19
3.428571e+00	9.999968e-01	9.169047e-04	1.860254e-03	1.456422e-03	1.568560e-01	1.759746e-03	1.284404e-03	2.785167e-03	-1.647041e-01	-1.642010e-02	-6.656889e-04	-3.248035e-02	-1.642010e-02	8.680400e+01	3.242476e+04	-3.214640e+04	8.680400e+01	3.242476e+04	-3.214640e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.872769e-14	-9.437554e-15	-9.960567e-15
3.444227e+00	9.999975e-01	9.123479e-04	1.591456e-03	1.313072e-03	1.197102e-01	2.958669e-03	1.863040e-03	3.934946e-03	-1.197290e-01	-1.828292e-02	-6.030825e-04	-3.435480e-02	-1.828292e-02	2.876424e+01	3.242896e+04	-3.214903e+04	2.876424e+01	3.242896e+04	-3.214903e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.920033e-15	-5.754539e-19	5.771030e-19
3.459883e+00	9.999981e-01	9.084010e-04	1.313693e-03	1.158955e-03	8.071663e-02	3.953929e-03	2.395218e-03	4.938047e-03	-7.324275e-02	-1.965701e-02	-5.250106e-04	-3.550147e-02	-1.965701e-02	-3.206721e+01	3.243222e+04	-3.215090e+04	-3.206721e+01	3.243222e+04	-3.215090e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.876240e-16	9.436403e-15	9.961721e-15
3.475538e+00	9.999986e-01	9.051619e-04	1.032725e-03	9.980723e-04	4.076702e-02	4.695670e-03	2.875144e-03	5.766804e-03	-2.621202e-02	-2.052092e-02	-4.342424e-04	-3.591184e-02	-2.052092e-02	-9.431092e+01	3.243431e+04	-3.215181e+04	-9.431092e+01	3.243431e+04	-3.215181e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.004587e-15	2.665800e-19	-1.261260e-19
3.491194e+00	9.999990e-01	9.027036e-04	7.542599e-04	8.344884e-04	7.564726e-04	5.153003e-03	3.297159e-03	6.400849e-03	2.040407e-02	-2.086611e-02	-3.338418e-04	-3.559240e-02	-2.086611e-02	-1.565835e+02	3.243508e+04	-3.215165e+04	-1.565835e+02	3.243508e+04	-3.215165e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.889680e-14	-9.435870e-15	-9.961973e-15
3.506849e+00	9.999993e-01	9.010738e-04	4.838430e-04	6.722355e-04	-3.843714e-02	5.315421e-03	3.655480e-03	6.827585e-03	6.567370e-02	-2.069686e-02	-2.270445e-04	-3.456424e-02	-2.069686e-02	-2.175292e+02	3.243452e+04	-3.215043e+04	-2.175292e+02	3.243452e+04	-3.215043e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.089085e-15	5.281602e-20	-3.169793e-19
3.522505e+00	9.999994e-01	9.002943e-04	2.267446e-04	5.152150e-04	-7.597282e-02	5.192566e-03	3.944133e-03	7.042242e-03	1.087112e-01	-2.002986e-02	-1.171386e-04	-3.286231e-02	-2.002986e-02	-2.758503e+02	3.243270e+04	-3.214823e+04	-2.758503e+02	3.243270e+04	-3.214823e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.186285e-16	9.435975e-15	9.961339e-15
3.538160e+00	9.999995e-01	9.003617e-04	-1.213909e-05	3.671059e-04	-1.110648e-01	4.812414e-03	4.157074e-03	7.047526e-03	1.486945e-01	-1.889346e-02	-7.350121e-06	-3.053441e-02	-1.889346e-02	-3.303350e+02	3.242980e+04	-3.214521e+04	-3.303350e+02	3.242980e+04	-3.214521e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.173604e-15	-3.517748e-19	7.173228e-19
3.553816e+00	9.999995e-01	9.012491e-04	-2.283765e-04	2.312811e-04	-1.429991e-01	4.218123e-03	4.288492e-03	6.852943e-03	1.848807e-01	-1.732672e-02	9.925723e-05	-2.764000e-02	-1.732672e-02	-3.798835e+02	3.242607e+04	-3.214164e+04	-3.798835e+02	3.242607e+04	-3.214164e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.906584e-14	-9.436679e-15	-9.959904e-15
3.569472e+00	9.999995e-01	9.029079e-04	-4.180810e-04	1.107331e-04	-1.711475e-01	3.463850e-03	4.333247e-03	6.473854e-03	2.166197e-01	-1.537816e-02	1.998680e-04	-2.424870e-02	-1.537816e-02	-4.235291e+02	3.242182e+04	-3.213778e+04	-4.235291e+02	3.242182e+04	-3.213778e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.258127e-15	6.028195e-19	-1.044854e-18
3.585127e+00	9.999994e-01	9.052705e-04	-5.779776e-04	8.011190e-06	-1.949797e-01	2.609953e-03	4.287403e-03	5.930348e-03	2.433651e-01	-1.310435e-02	2.919821e-04	-2.043869e-02	-1.310435e-02	-4.604565e+02	3.241737e+04	-3.213395e+04	-4.604565e+02	3.241737e+04	-3.213395e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.495819e-16	9.437885e-15	9.957815e-15
